user_name,score,review_text,review_date,app_version,thumbs_up,churned,app,sentiment,Attribute,Value
Minh Bùi Hải,1,cần xác minh đúng 18 tuổi mới được chơi toàn trẻ con chơi phá game,10/07/2025 12:57,1.58.1.2,0,1,Lien Quan Mobile,Negative,churn_reason.1,toxic
Công Đinh,1,khuyên mọi người không nên chơi mà hãy sang vgvd chơi mà khác ngay hay game m cũng được,10/07/2025 12:57,1.59.1.5,3,1,Lien Quan Mobile,Negative,churn_reason.1,other
Hưng Hưng,1,có đứa út game vẫn trừ sao,10/07/2025 12:55,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,other
Nam Giang Nội,3,"cập nhật xong lag banh máy,hay bị văng,xong còn vô không được",10/07/2025 12:55,1.59.1.5,0,0,Lien Quan Mobile,Neutral,churn_reason.1,lag
Nam Giang Nội,3,"cập nhật xong lag banh máy,hay bị văng,xong còn vô không được",10/07/2025 12:55,1.59.1.5,0,0,Lien Quan Mobile,Neutral,churn_reason.2, performance
Nam Giang Nội,3,"cập nhật xong lag banh máy,hay bị văng,xong còn vô không được",10/07/2025 12:55,1.59.1.5,0,0,Lien Quan Mobile,Neutral,churn_reason.3, update
Thu Hà,5,chs vui,10/07/2025 12:55,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Nguyễn Ngọc Hà (Nho Xinh),1,"đợt này game rất tệ nha. bắt cập nhật lại từ đầu rất là tốn dung lượng. vô game bị lỗi afk thua trận. và 1 cái rất xàm là nhắn bình thường thì bị cấm chat, còn mấy đứa chửi thẳng rất tục tĩu thì không sao ???",10/07/2025 12:54,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,bug
Nguyễn Ngọc Hà (Nho Xinh),1,"đợt này game rất tệ nha. bắt cập nhật lại từ đầu rất là tốn dung lượng. vô game bị lỗi afk thua trận. và 1 cái rất xàm là nhắn bình thường thì bị cấm chat, còn mấy đứa chửi thẳng rất tục tĩu thì không sao ???",10/07/2025 12:54,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.2, toxic
Nguyễn Ngọc Hà (Nho Xinh),1,"đợt này game rất tệ nha. bắt cập nhật lại từ đầu rất là tốn dung lượng. vô game bị lỗi afk thua trận. và 1 cái rất xàm là nhắn bình thường thì bị cấm chat, còn mấy đứa chửi thẳng rất tục tĩu thì không sao ???",10/07/2025 12:54,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.3, trash
Nguyễn Ngọc Hà (Nho Xinh),1,"đợt này game rất tệ nha. bắt cập nhật lại từ đầu rất là tốn dung lượng. vô game bị lỗi afk thua trận. và 1 cái rất xàm là nhắn bình thường thì bị cấm chat, còn mấy đứa chửi thẳng rất tục tĩu thì không sao ???",10/07/2025 12:54,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.4, update
Quân Minh,5,tôi thấy vui khi chơi geam nài,10/07/2025 12:53,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Hoạch Vũ,1,tải game thì nhẹ mà tải xong thì lại quá nhiều tà nguyên chiếm gần 9GB trải nghiệm thì quá giật lãng nhiều lúc chơi game để sả stress mà lại stress ngang yêu garena tối ưu hoá game để người chs trải nghiệm tốt nhất chứ thế này stress ngang luôn,10/07/2025 12:52,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,lag
Hoạch Vũ,1,tải game thì nhẹ mà tải xong thì lại quá nhiều tà nguyên chiếm gần 9GB trải nghiệm thì quá giật lãng nhiều lúc chơi game để sả stress mà lại stress ngang yêu garena tối ưu hoá game để người chs trải nghiệm tốt nhất chứ thế này stress ngang luôn,10/07/2025 12:52,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.2, performance
K Dinh,1,ui tui bô nho gân hêt con câp nhât nua chăc qhai xoá game choi thua thi tru sao con tru uy tín nua,10/07/2025 12:50,1.58.1.2,0,1,Lien Quan Mobile,Negative,churn_reason.1,other
KHẢ HÂN TRẦN,4,"game hay, nhưng hay văng , đấu với máy thì mượt mà đấu thường - hạng thì văn ít nhất cũng 5 lần!",10/07/2025 12:50,1.59.1.5,2,0,Lien Quan Mobile,Positive,churn_reason.1,none
Trọng Nghĩa,1,"ghép trận kiểu gì mà vô đánh toàn 3v5, 4v5??? feed, afk không vậy..tố cáo trừ được 1, 2 uy tín là nhiều dữ chưa",10/07/2025 12:49,1.59.1.5,2,1,Lien Quan Mobile,Negative,churn_reason.1,matchmaking
Trọng Nghĩa,1,"ghép trận kiểu gì mà vô đánh toàn 3v5, 4v5??? feed, afk không vậy..tố cáo trừ được 1, 2 uy tín là nhiều dữ chưa",10/07/2025 12:49,1.59.1.5,2,1,Lien Quan Mobile,Negative,churn_reason.2, toxic
Hà Trang Nguyễn,1,cập nhật xong ko vào được game toàn bị kick ra,10/07/2025 12:48,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,update
Ngoc Minh,4,chs hơi lag nhưng hay,10/07/2025 12:47,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,lag
Ngoc Minh,4,chs hơi lag nhưng hay,10/07/2025 12:47,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.2, performance
Hiếu VŨ,1,tự nhiên bị trừ ủy tín rồi bị bảo phá game bị mấy con mid con top ad nó liếm hết rồi thì trả thọt vậy sao ko trừ bọn kia tội đi sai đường,10/07/2025 12:46,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,toxic
Trang Luc,3,hơi tốn dung lượng,10/07/2025 12:46,1.58.1.2,0,0,Lien Quan Mobile,Neutral,churn_reason.1,update
Tuột K,5,Sao không tải được game ạ,10/07/2025 12:45,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
The Siu,2,minh mặc ỉa cũng hạ uy tín,10/07/2025 12:44,1.58.1.2,0,1,Lien Quan Mobile,Negative,churn_reason.1,other
10 Nguyễn Thu Hằng,3,ê t mệt nha lúc chưa cập nhật thì 10 gb xong cập nhật xong tưởng đc chơi mà vô ngồi đợi tải nảy h chưa xong rất là mất thời gian aaaaa tức quá,10/07/2025 12:43,1.59.1.5,0,0,Lien Quan Mobile,Neutral,churn_reason.1,update
Kiên Nguyễn công trí,1,ko vào đc sảnh,10/07/2025 12:43,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,other
An1 Long,1,tải dữ liệu rất tốn mạng,10/07/2025 12:41,1.58.1.2,0,1,Lien Quan Mobile,Negative,churn_reason.1,other
kiên 55,3,nhiều dung lượng quá ko thik,10/07/2025 12:41,1.58.1.2,0,0,Lien Quan Mobile,Neutral,churn_reason.1,update
Quân Minh,1,"xóa cái bộc phá dùm toàn lũ sv cầm đi ks đi rừng phụ 14 phế vãi ra,hệ thống ghim mục tiêu ngu băng trụ đánh người k chọt người đi chọt trụ chọn ghim mục tiêu máu thấp nhất mà cáu trụ 9k máu đi ghim,đã tải tài nguyên xg hết vô lại tải lại từ đâu m đói lắm à",10/07/2025 12:41,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,update
Thọ Đao,1,mỗi lần cập nhật là mỗi lần hết vài GB,10/07/2025 12:40,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,update
Diu phan van,3,game cx đc khá nặng máy 3*,10/07/2025 12:40,1.59.1.5,0,0,Lien Quan Mobile,Neutral,churn_reason.1,performance
Diu phan van,3,game cx đc khá nặng máy 3*,10/07/2025 12:40,1.59.1.5,0,0,Lien Quan Mobile,Neutral,churn_reason.2, update
Tram Thanh,5,nó rất hay Tôi thích nó,10/07/2025 12:39,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Khôi K Xuân,1,cập nhật xong đeoo vô đc,10/07/2025 12:38,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,update
Pha Nguyen,5,game rất hay,10/07/2025 12:35,1.59.1.5,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Thư Hoàng,5,"nhiều sự kiện, free quân huy, skin vô tư, thấy oke",10/07/2025 12:34,1.59.1.5,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
quang nguyen,4,"Xem xét lại sau khi cập nhật nha, cập nhật xog lại phải tải GB",10/07/2025 12:34,1.59.1.5,0,0,Lien Quan Mobile,Positive,churn_reason.1,update
Toàn Hồ,3,gà gán sếp ranh như bùi,10/07/2025 12:34,1.59.1.5,0,0,Lien Quan Mobile,Neutral,churn_reason.1,none
Dương Mai,2,"game bị lỗi hình ảnh trang bị ,lỗi hiễn thị sát thương , lỗi hình ảnh vàng nhận được trong game , ảnh hưởng lớn cho người chơi , ad xem fit sớm ạ",10/07/2025 12:32,1.59.1.5,2,1,Lien Quan Mobile,Negative,churn_reason.1,bug
Thanh Vu,1,cập nhật thấy mệt,10/07/2025 12:31,1.58.1.2,0,1,Lien Quan Mobile,Negative,churn_reason.1,update
Trang Dang,5,game hay nhưng tôi ko có tiền mua skin vì tôi là khối nghỉ nghè,10/07/2025 12:31,1.59.1.5,0,0,Lien Quan Mobile,Positive,churn_reason.1,price
uzumaki merimoka,1,mạng mạnh mà vô không được game,10/07/2025 12:30,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,other
Lộng Giàng,5,trò chơi mượt mà,10/07/2025 12:29,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Hoài Bảo Trương,1,game ko cho vào xong ra trừ uy tín tôi quá thất vọng vì game,10/07/2025 12:28,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,matchmaking
Anh Pham,5,trò này rất hay,10/07/2025 12:27,1.59.1.5,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Người dùng Google,1,máaaa cập nhật tốn dữ liệu nha,10/07/2025 12:26,1.58.1.2,0,1,Lien Quan Mobile,Negative,churn_reason.1,update
C AB,5,ko có gì để chê,10/07/2025 12:24,1.59.1.5,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Hung Dam,4,cute hết nước chấmmn,10/07/2025 12:24,1.59.1.5,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Lê Trọng nghia Phan,1,game chơi toàn văn ra. ko chs đc gì hế,10/07/2025 12:24,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,other
Văn Hải Phạm,5,game rất hay nhưng rất nhiều lỗi rất vui nhưng rất tệ giảm stress nhưng cũng rất ức chế,10/07/2025 12:22,1.59.1.5,0,0,Lien Quan Mobile,Positive,churn_reason.1,bug
Văn Hải Phạm,5,game rất hay nhưng rất nhiều lỗi rất vui nhưng rất tệ giảm stress nhưng cũng rất ức chế,10/07/2025 12:22,1.59.1.5,0,0,Lien Quan Mobile,Positive,churn_reason.2, trash
Thanh Doan,5,hay,10/07/2025 12:21,1.59.1.5,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Ut Pham,1,tại vì mới mua 50k xu nó không nhập vào được,10/07/2025 12:21,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,price
Hân Hân,3,Game cập nhật lại mạng không ổn định cả hai bên điều bị đứng máy afk thì cho hòa đi tại sao lại để bên thua bên thắng cập nhật game lần này tệ thật,10/07/2025 12:18,1.59.1.5,0,0,Lien Quan Mobile,Neutral,churn_reason.1,toxic
Hân Hân,3,Game cập nhật lại mạng không ổn định cả hai bên điều bị đứng máy afk thì cho hòa đi tại sao lại để bên thua bên thắng cập nhật game lần này tệ thật,10/07/2025 12:18,1.59.1.5,0,0,Lien Quan Mobile,Neutral,churn_reason.2, trash
Hân Hân,3,Game cập nhật lại mạng không ổn định cả hai bên điều bị đứng máy afk thì cho hòa đi tại sao lại để bên thua bên thắng cập nhật game lần này tệ thật,10/07/2025 12:18,1.59.1.5,0,0,Lien Quan Mobile,Neutral,churn_reason.3, update
Yuki Ari,1,toxic nhiều,10/07/2025 12:18,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,toxic
Hai Dang Vo,5,Ghép trận toàn gặp rank cao thủ chiến tướng trong khi t mới kim cương ghép rank ko đồng đều 😡 gặp mấy thằng đó khó chịu vl😡,10/07/2025 12:17,1.59.1.5,8,0,Lien Quan Mobile,Positive,churn_reason.1,matchmaking
Nghĩa Quách,1,cập nhật xong phải tai lại ko tai lại tương như siêu nhân tiga game như vậy cho 1s,10/07/2025 12:16,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,update
Thien Pham,1,game cập nhật lỗi k mở dc bắt xoá đi tải lại từ đầu. game lol,10/07/2025 12:16,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,bug
Thien Pham,1,game cập nhật lỗi k mở dc bắt xoá đi tải lại từ đầu. game lol,10/07/2025 12:16,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.2, update
Hoàng Anh Vo,5,tốt,10/07/2025 12:15,1.59.1.5,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
hoang do,2,Không vào được 😡😡,10/07/2025 12:15,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,other
Anh Đức Nguyễn,1,"Mẹ, chơi liên quân mà cứ đến lúc chờ tải để vào trận thì lại bị văng mà mang căng đét . Mẹ thêm cả cái cập nhập s3 2025 đấu hạng nữa thắng điểm cộng ít vãi còn thua thì trừ nhiều điểm thôi rồi",10/07/2025 12:13,1.59.1.5,5,1,Lien Quan Mobile,Negative,churn_reason.1,other
Quyên Nguyễn,1,đồng đội ngu thua hoài,10/07/2025 12:12,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,other
Non Luong,1,Toàn bị lỗi,10/07/2025 12:12,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,bug
Vũ Lý,5,chơi tốt,10/07/2025 12:12,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Phan Ánh Ngọc Dương,1,"mắc gì cứ cập nhật mãi, mỗi lần cập nhật lại thêm cả đống dung lượng",10/07/2025 12:11,1.58.1.2,0,1,Lien Quan Mobile,Negative,churn_reason.1,update
Tiến Lê,3,tạm đc,10/07/2025 12:10,1.59.1.5,4,0,Lien Quan Mobile,Neutral,churn_reason.1,none
Nguyễn Thị Là - Nguyễn Thị Lượt,5,game rất hay,10/07/2025 12:10,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Đặng Hùng Anh,5,quá hay tôi có thể chơi hoài không chán,10/07/2025 12:07,1.59.1.5,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
xuân Hiền Bàn,1,"chịu rồi đó?? sao lúc nào lq cập nhật cũng bị lỗi vậy??? vào trận thì đứng im ko di chuyển đc, lúc nào cũng bị bật là sao bộ cập nhật không thể yên ổn đc à cập nhận lên phiên bản mới toàn lỗi gì đâu không!",10/07/2025 12:03,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,bug
xuân Hiền Bàn,1,"chịu rồi đó?? sao lúc nào lq cập nhật cũng bị lỗi vậy??? vào trận thì đứng im ko di chuyển đc, lúc nào cũng bị bật là sao bộ cập nhật không thể yên ổn đc à cập nhận lên phiên bản mới toàn lỗi gì đâu không!",10/07/2025 12:03,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.2, update
Huy Hoàng,1,đống đội afk phá game nói tục không mất uy tín ? còm con tướng mới thì quá bá bộ liên quân hết ý tưởng à ? nó chết rồi còn có thể kill được mình là sao ? đề nghị giảm sức mạnh,10/07/2025 12:03,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,toxic
Huong Nguyen,5,geam hay kh có gi để chê,10/07/2025 12:02,1.59.1.5,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Trang Thùy,5,game hay,10/07/2025 12:02,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Hai Hoang,5,khá hay mọi ng đánh giá thấp vì lagg nhưng đây là game đồ hoạ cao nên máy yếu ko chịu đc là phải,10/07/2025 12:01,1.59.1.5,0,0,Lien Quan Mobile,Positive,churn_reason.1,lag
Hai Hoang,5,khá hay mọi ng đánh giá thấp vì lagg nhưng đây là game đồ hoạ cao nên máy yếu ko chịu đc là phải,10/07/2025 12:01,1.59.1.5,0,0,Lien Quan Mobile,Positive,churn_reason.2, performance
Bùi Lâm,1,cập nhập xg game lag như l,10/07/2025 12:01,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,lag
Bùi Lâm,1,cập nhập xg game lag như l,10/07/2025 12:01,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.2, performance
Em Tai,1,cập nhật xong đánh giật vl mà tải cập nhật hơn 1 tiếng vẫn chưa xong,10/07/2025 12:01,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,lag
Em Tai,1,cập nhật xong đánh giật vl mà tải cập nhật hơn 1 tiếng vẫn chưa xong,10/07/2025 12:01,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.2, performance
Em Tai,1,cập nhật xong đánh giật vl mà tải cập nhật hơn 1 tiếng vẫn chưa xong,10/07/2025 12:01,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.3, update
Phor Romah,5,hay,10/07/2025 12:00,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Ham Rlan,3,❤️‍🩹,10/07/2025 12:00,1.58.1.2,0,0,Lien Quan Mobile,Neutral,churn_reason.1,none
Thắng Nguyễn văn,5,game hay vc skin lại đẹp,10/07/2025 11:58,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Na An,4,mình thì cảm thấy game có rất nhiều đồ họa đẹp như lag quá nên chỉ 4 sao là ok r,10/07/2025 11:57,1.59.1.5,0,0,Lien Quan Mobile,Positive,churn_reason.1,lag
Na An,4,mình thì cảm thấy game có rất nhiều đồ họa đẹp như lag quá nên chỉ 4 sao là ok r,10/07/2025 11:57,1.59.1.5,0,0,Lien Quan Mobile,Positive,churn_reason.2, performance
dung le,1,lag,10/07/2025 11:56,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,lag
dung le,1,lag,10/07/2025 11:56,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.2, performance
Đoàn K,5,game này chơi rất hay,10/07/2025 11:55,1.59.1.5,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Phan Thị Ngọc Ánh,5,hay nha,10/07/2025 11:54,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Nhàn Thanh1,2,game đẹp nên chơi,10/07/2025 11:52,1.58.1.2,0,1,Lien Quan Mobile,Negative,churn_reason.1,other
Long Huynh,1,game nên có biện pháp xử lí với tình trạng afk đồng đội tôi afk nhưng tôi ko được bù lại sao tố cáo cũng không bị trừ ủy tín có phải game đã quá khắc khe với việc bù sao không khi game 5vs5 giờ chỉ còn là 4vs5 hoàn toàn không đợi đc đến khi được bù sao,10/07/2025 11:52,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,toxic
Lien Tran,4,"4 sao, nhưng có điều rất lag tui mới đứng trong bụi để biến về hồi máu cái nó lag cho tui ch3t . Cái xong lát tui đang đi cái nó tự đi nó tự đánh cái tui ch3t cái lát tui hồi xong nữa thì nó cứ lập lại, nải giờ là đấu thường nha cái xong tui mới thoát ra vô lại cái nó trừ 13 uy tín mong nhà phát hành sửa nha ạ tớ nói thôi chứ ko phải là cà khịa với những game kia đâu nha nên đừng hiểu lầm ạ.Nhưng game chơi rất vui tui chơi hoài à hihi đừng hiểu lầm mình nha ạ 😊mãi love game ạ hihi yêu nhiều ạ",10/07/2025 11:51,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,lag
Lien Tran,4,"4 sao, nhưng có điều rất lag tui mới đứng trong bụi để biến về hồi máu cái nó lag cho tui ch3t . Cái xong lát tui đang đi cái nó tự đi nó tự đánh cái tui ch3t cái lát tui hồi xong nữa thì nó cứ lập lại, nải giờ là đấu thường nha cái xong tui mới thoát ra vô lại cái nó trừ 13 uy tín mong nhà phát hành sửa nha ạ tớ nói thôi chứ ko phải là cà khịa với những game kia đâu nha nên đừng hiểu lầm ạ.Nhưng game chơi rất vui tui chơi hoài à hihi đừng hiểu lầm mình nha ạ 😊mãi love game ạ hihi yêu nhiều ạ",10/07/2025 11:51,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.2, matchmaking
Lien Tran,4,"4 sao, nhưng có điều rất lag tui mới đứng trong bụi để biến về hồi máu cái nó lag cho tui ch3t . Cái xong lát tui đang đi cái nó tự đi nó tự đánh cái tui ch3t cái lát tui hồi xong nữa thì nó cứ lập lại, nải giờ là đấu thường nha cái xong tui mới thoát ra vô lại cái nó trừ 13 uy tín mong nhà phát hành sửa nha ạ tớ nói thôi chứ ko phải là cà khịa với những game kia đâu nha nên đừng hiểu lầm ạ.Nhưng game chơi rất vui tui chơi hoài à hihi đừng hiểu lầm mình nha ạ 😊mãi love game ạ hihi yêu nhiều ạ",10/07/2025 11:51,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.3, performance
Kòj Thuy,2,mùa mới ghép trận toàn gặp thứ j đâu,10/07/2025 11:51,1.59.1.5,1,1,Lien Quan Mobile,Negative,churn_reason.1,matchmaking
