user_name,score,review_text,review_date,app_version,thumbs_up,churned,app
Tiêu Thanh,4,"đồ sau cập nhật như đồ họa tiền sử nhất là mất cái danh hiệu, chỉ ngay thanh âm thanh lính đẩy trụ, âm thanh tướng đánh không nghe thấy gì. khắc phục điểm này nha nhà phát hành ơi",2025-07-09 02:38:59,1.59.1.5,1,0,Lien Quan Mobile
Vũ Hương Giang,1,lag,2025-07-09 02:38:56,1.58.1.2,0,1,Lien Quan Mobile
Hữu Thiện Bui,5,gem cho nhìu skin tui rất khoái=)),2025-07-09 02:38:55,1.59.1.5,0,0,Lien Quan Mobile
Đạt Tấn,1,"Game như rác ghép trận như cái nùi giẻ mà tố cáo cno thì ko có j mà t ko lmj cx bị trừ uy tín, CÔNG BẰNG dữ rồi đó",2025-07-09 02:38:54,1.58.1.2,0,1,Lien Quan Mobile
Đồng Lý văn,5,trò này rất hay,2025-07-09 02:38:42,1.58.1.2,0,0,Lien Quan Mobile
Li Li,4,sự kiêm hè hay mỗi tội hơn lag,2025-07-09 02:38:37,1.58.1.2,3,0,Lien Quan Mobile
Night,4,Nát,2025-07-09 02:38:21,1.58.1.2,1,0,Lien Quan Mobile
Chế nam 8/5,4,toxic nhiều quá,2025-07-09 02:38:13,1.58.1.2,0,0,Lien Quan Mobile
Lan Le,5,game chơi rất hay,2025-07-09 02:38:12,1.58.1.2,0,0,Lien Quan Mobile
Thuy Lam,1,chơi hơn 300 trận vẫn chưa lên nổi kim cương (toàn trẻ trâu),2025-07-09 02:37:44,1.58.1.2,1,1,Lien Quan Mobile
Chí Hạo Nguyễn,5,hay,2025-07-09 02:37:30,1.59.1.5,0,0,Lien Quan Mobile
Anh Minh,4,vui,2025-07-09 02:37:27,1.58.1.2,0,0,Lien Quan Mobile
ThuyHang Thi,5,game để giải trí vào chơi 1/10 vẫn thấy vuii,2025-07-09 02:37:27,1.58.1.2,0,0,Lien Quan Mobile
Huy Gia,5,geam chơi rất vui,2025-07-09 02:37:06,1.58.1.2,0,0,Lien Quan Mobile
Ngọc GOD,4,"game cần khắc phục vào ghép toàn kid , toxic nên cho 4 sao",2025-07-09 02:36:42,1.59.1.5,0,0,Lien Quan Mobile
Tiến Tiến,1,mẹ tải tài nguyên mãi mới song giờ nó cập nhật lại song lại tải lại tài nguyên má như bầu đùi,2025-07-09 02:36:32,1.59.1.5,0,1,Lien Quan Mobile
Tống Hoàng Nguyên,5,free quân huy nhiều vl 🤑,2025-07-09 02:36:17,1.58.1.2,0,0,Lien Quan Mobile
Hiếu nghĩa Hà,5,"game hay,lối đánh hay,tướng đa dạng,hiệu ứng đẹp",2025-07-09 02:36:17,1.59.1.5,0,0,Lien Quan Mobile
Ngân Lê,4,game hay nhưng hơi nặng máy ko dành cho máy yếu 😌😌😌,2025-07-09 02:36:11,1.58.1.2,0,0,Lien Quan Mobile
Mobile Nb,5,ok,2025-07-09 02:36:03,1.58.1.2,0,0,Lien Quan Mobile
Hmoob Xyooj Zoo2,2,"vừa cập nhật xong vào chơi ko đc chả biết nó bị gì, chán",2025-07-09 02:35:52,1.59.1.5,0,1,Lien Quan Mobile
Phat Tran,3,tạm được,2025-07-09 02:35:49,1.58.1.2,0,0,Lien Quan Mobile
Huyền Nguyễn,5,siêu thik liên quân,2025-07-09 02:35:49,1.58.1.2,0,0,Lien Quan Mobile
Hiếu Nguyễn Minh,5,game hay,2025-07-09 02:35:48,1.58.1.2,0,0,Lien Quan Mobile
Phượng Ngọc,1,toàn gặp tụi buff sao:),2025-07-09 02:35:45,1.58.1.2,0,1,Lien Quan Mobile
Nữ Huỳnh,5,game hay quá cho tui skin 3s,2025-07-09 02:35:39,1.58.1.2,0,0,Lien Quan Mobile
Huyet Anh,5,hay,2025-07-09 02:35:35,1.58.1.2,0,0,Lien Quan Mobile
Văn Xuân Quí,1,"Nay cập nhật phiên bản mới tự nhiên bị mất hết dữ liệu phải tải lại từ đầu ? Con bà nhà sản xuất game gần 10 năm ròi mà vẫn ngu, vẫn lỗi như ngày đầu là sao ? Khi nào tụi mày mới khôn ra được vậy",2025-07-09 02:35:34,1.59.1.5,0,1,Lien Quan Mobile
Tuấn Lê Văn,5,Đang chs game thì bị ngyêu bỏ mong nhà phát hành sửa lỗi,2025-07-09 02:35:14,1.58.1.2,0,0,Lien Quan Mobile
Vy Vũ Tường,4,cũng ổn nhm lúc vào game lâu kinh khủng mà lỡ tay thoát ra là phải vô lại 😭,2025-07-09 02:35:11,1.58.1.2,0,0,Lien Quan Mobile
Văn Sử Phạm,3,game cx dc nhưng ghép rank lỏ vc,2025-07-09 02:35:10,1.58.1.2,0,0,Lien Quan Mobile
Trang Vàng,5,đánh rất,2025-07-09 02:35:09,1.58.1.2,0,0,Lien Quan Mobile
Di Vo,5,feee,2025-07-09 02:35:03,1.58.1.2,0,0,Lien Quan Mobile
Chim Nguyễn,1,tôi đánh 2/3 vẫn bị trừ 4 uytin mà đồng đội vs team định 1/3 mà ko bị trừ,2025-07-09 02:34:51,1.59.1.5,0,1,Lien Quan Mobile
Vy Do,4,"chs khá vui nma vẫn có vài điểm như đồng đội tranh đường á,mong các bn để ý😚",2025-07-09 02:34:47,1.58.1.2,0,0,Lien Quan Mobile
Thành Nghuyễn,1,game ngư cc dell làm j tự dưng gặp trận ảo 😤,2025-07-09 02:34:36,1.59.1.5,1,1,Lien Quan Mobile
Hồng Nhạn Đào,5,game tốt,2025-07-09 02:34:28,1.59.1.5,0,0,Lien Quan Mobile
Trần Thị Ngọc Ánh,5,vui nhưng toàn gặp khối nghỉ hè,2025-07-09 02:34:18,1.58.1.2,0,0,Lien Quan Mobile
Hoàng Linh Hương,5,hay,2025-07-09 02:34:05,1.58.1.2,0,0,Lien Quan Mobile
Thuy Kimthihong,5,Ah gà hút máu,2025-07-09 02:33:47,1.58.1.2,0,0,Lien Quan Mobile
Xuân Hiên Nguyễn,5,hay và vui,2025-07-09 02:33:44,1.58.1.2,0,0,Lien Quan Mobile
Chí Huỳnh,1,mỗi lần cập nhật lại xoá full tài nguyên là thế nào.Game tầm cỡ mà mấy cái nhỏ nhặt cũng làm ko được là sao.Vô trách nhiệm,2025-07-09 02:33:43,1.59.1.5,31,1,Lien Quan Mobile
Ngu Nam,5,game rất hay rất lôi cuốn nhưng mỗi cái team mình toàn trẻ trâu team bạn là tuyển thủ,2025-07-09 02:33:34,1.58.1.2,0,0,Lien Quan Mobile
sanghoang 2002,5,hay,2025-07-09 02:33:30,1.58.1.2,0,0,Lien Quan Mobile
Bảo Khanh Nguyễn Võ,4,ok,2025-07-09 02:33:28,1.58.1.2,0,0,Lien Quan Mobile
Nguyễn Mạnh Cường,5,Game đã hay hơn và có nhiều sự kiện mới,2025-07-09 02:33:25,1.58.1.2,0,0,Lien Quan Mobile
Thành Đạt Dương,2,đang chơi game tự văng,2025-07-09 02:33:24,1.59.1.5,0,1,Lien Quan Mobile
Diêm Trần Văn,5,game hay nhưng hay găkp phá game,2025-07-09 02:33:15,1.59.1.5,0,0,Lien Quan Mobile
Khải Phạm,5,yeu lienquann,2025-07-09 02:33:13,1.58.1.2,0,0,Lien Quan Mobile
Hải Đăng,5,vui 😂,2025-07-09 02:33:11,1.58.1.2,0,0,Lien Quan Mobile
Khoai Ngo,1,Hay,2025-07-09 02:33:08,1.58.1.2,0,1,Lien Quan Mobile
Bảo khang Nguyễn khắc,5,game rất hay,2025-07-09 02:33:02,1.58.1.2,0,0,Lien Quan Mobile
Lan Nguyễn,5,cực kì hay,2025-07-09 02:32:57,1.58.1.2,0,0,Lien Quan Mobile
Cường Trần Mạnh,5,game hay nha mn 🤑🤑,2025-07-09 02:32:55,1.59.1.5,0,0,Lien Quan Mobile
ng th,5,Chào mừng đến với Bình Nguyên Vô Tận,2025-07-09 02:32:46,1.58.1.2,0,0,Lien Quan Mobile
Vu Dang Le,5,game rất cuốn đồ hoạ đẹp verygood,2025-07-09 02:32:45,1.58.1.2,0,0,Lien Quan Mobile
Tinh Truong,5,game rất hay hay tôi chơi,2025-07-09 02:32:28,1.58.1.2,0,0,Lien Quan Mobile
huyen1310 h,5,"game có nhiều skin hay và đẹp , rất thích hợp để chs 👍",2025-07-09 02:32:21,1.58.1.2,0,0,Lien Quan Mobile
Vinh Phạm Thế,5,game cũng đc nhưng hệ thống phân đội trong rank hơi lệt nha,2025-07-09 02:32:14,1.58.1.2,0,0,Lien Quan Mobile
Thơ Bé,4,"geam cũng hay và được nhận nhiều phần quà của ah gà, nhưng tui vẫn ko thích phiên bản cập nhật sắp tới cho lắm😾",2025-07-09 02:32:01,1.58.1.2,15,0,Lien Quan Mobile
Tính Nguyễn,5,tượng game này nó hay,2025-07-09 02:32:01,1.59.1.5,0,0,Lien Quan Mobile
Hien Nguyen,4,chs đấu hạg thì bị trừ 1 sao hoài chs cx đc mà Mạg lag nx,2025-07-09 02:31:57,1.58.1.2,0,0,Lien Quan Mobile
tran nhan,1,cập nhật mùa mới tải lâu vcl...,2025-07-09 02:31:55,1.59.1.5,0,1,Lien Quan Mobile
Nguyễn Minh Phúc 8A,5,Cho free 1k quân huy là đẹp 🐧👉👈,2025-07-09 02:31:54,1.58.1.2,0,0,Lien Quan Mobile
Phát tài Nguyễn,1,Mới tại xong ko zo chs đc,2025-07-09 02:31:46,1.59.1.5,0,1,Lien Quan Mobile
Phuhai,5,hay,2025-07-09 02:31:44,1.58.1.2,0,0,Lien Quan Mobile
Vinh nam Luu,1,"Tệ, quá tệ về chát, ko nói tục cũng cấm chát, còn cái chọn vị trí thì cũng vô cùng tệ, sao ko để tự chọn vị trí như liên minh đi, để tự do vô ai cũng tranh.",2025-07-09 02:31:33,1.58.1.2,0,1,Lien Quan Mobile
Nam Tạ,3,nghép kiểu gì mà cao thủ 20* rồi vẫn gặp tận 4 thằng tinh anh trong đội vậy,2025-07-09 02:31:31,1.59.1.5,0,0,Lien Quan Mobile
Dơn Hà,4,game tốn dụng lượng quá :(( như chơi vui,2025-07-09 02:31:29,1.58.1.2,1,0,Lien Quan Mobile
Nguyễn Minh Huy,1,Game cập nhật xong xóa sạch tài nguyên game bắt tải lại từ đầu,2025-07-09 02:31:20,1.59.1.5,0,1,Lien Quan Mobile
t tn,4,game vui nhưng ko có skin bijan free,2025-07-09 02:31:13,1.58.1.2,0,0,Lien Quan Mobile
Tin Nguyen,4,gem dạo này toàn trẻ trâu,2025-07-09 02:31:00,1.59.1.5,0,0,Lien Quan Mobile
24. Vũ Duy Lộc,1,Ghép cup trênh cả mấy chục sao là sao?,2025-07-09 02:30:53,1.59.1.5,0,1,Lien Quan Mobile
Dương Minh,5,hay,2025-07-09 02:30:37,1.58.1.2,0,0,Lien Quan Mobile
Nam Lữ,4,game khá hay,2025-07-09 02:30:36,1.58.1.2,0,0,Lien Quan Mobile
Cường Nguyễn,4,"Lối chơi hay nhưng quá nhiều ""thuề cay"" gây ảnh hưởng trải nghiệm người dùng.",2025-07-09 02:30:33,1.58.1.2,0,0,Lien Quan Mobile
Thủy Trần Thu,5,Chơi game cho ghép toàn cái dell j ko,2025-07-09 02:30:30,1.58.1.2,0,0,Lien Quan Mobile
Thanh Vu,1,game rác,2025-07-09 02:30:27,1.58.1.2,0,1,Lien Quan Mobile
Kht Nguyễn,5,chơi rất phê,2025-07-09 02:30:26,1.58.1.2,0,0,Lien Quan Mobile
Yen Hoang,5,"game hay, lắm sk ngon free skin nhiều. Xứng đáng để chơi",2025-07-09 02:30:25,1.59.1.5,0,0,Lien Quan Mobile
Tiến Phùng,1,nên xem lại cách cập nhật chứ lần nào cập nhật cũng bắt tải lại 1 mớ tài nguyên. ko có wifi chắc tốn mấy chục nghìn mua dữ liệu. deo hiểu luôn. cái nào mới thì tải thêm chứ bắt tải lại từ đầu luôn kỳ vậy. khó chịu vô cùng.,2025-07-09 02:30:21,1.59.1.5,1391,1,Lien Quan Mobile
Hoàng Vân,5,game hay nhưng cần tự động trừ uy tín với mấy thanh niên trẻ trâu thích toxic nhé a gà,2025-07-09 02:30:04,1.58.1.2,0,0,Lien Quan Mobile
Ps Lm,4,chơi rất vui nhưng đôi khi mình k lmj mà ngta báo cáo là bị trừ uy tín,2025-07-09 02:30:03,1.58.1.2,0,0,Lien Quan Mobile
Sting Vlog Ken,5,rất hay,2025-07-09 02:30:01,1.58.1.2,0,0,Lien Quan Mobile
Nhu Huỳnh,5,Ok,2025-07-09 02:29:47,1.58.1.2,0,0,Lien Quan Mobile
Mai Anh Phạm,5,game hay,2025-07-09 02:29:46,1.58.1.2,0,0,Lien Quan Mobile
Chien Nguyen,5,hay,2025-07-09 02:29:44,1.58.1.2,0,0,Lien Quan Mobile
Hoang Lê,5,game rất hay,2025-07-09 02:29:40,1.58.1.2,0,0,Lien Quan Mobile
Kien Vo,1,hệ thống tố cáo có bị sao kh vậy ?,2025-07-09 02:29:37,1.58.1.2,0,1,Lien Quan Mobile
Tường Vy Nguyễn,5,Ủa anh ơi sao dạo này free quân huy nhiều vậy ạ? game sắp sập hả anh 🥰💔,2025-07-09 02:29:22,1.59.1.5,0,0,Lien Quan Mobile
Khang Le,5,game hay,2025-07-09 02:29:16,1.58.1.2,0,0,Lien Quan Mobile
Đạt Lê Thành,4,"game hay, chơi hơi ức chế tí thôi",2025-07-09 02:29:14,1.58.1.2,0,0,Lien Quan Mobile
Sử Tạ,5,10đ ko nhưng,2025-07-09 02:29:11,1.58.1.2,0,0,Lien Quan Mobile
Yến Thạch Thị,1,ko chs đc thà chs mlbb còn hơn,2025-07-09 02:29:09,1.58.1.2,0,1,Lien Quan Mobile
Butter,1,"Tui trước giờ toàn đăng nhập bằng tài khoản garena ( đã xác minh chính chủ đầy đủ mọi thông tin ). Giờ phiên bản mới bị đăng nhập lại thì không thấy chỗ đăng nhập bằng garena nữa. Đang nhập bằng gmail đã liên kết thì nick bị mất hết dữ liệu, là nick mới toanh. Éo hiểu làm game kiểu mọe gì thế. Nick chơi 9 năm dòng nạp mấy trăm rồi giờ mất bởi lý do éo mẹ gì đâu. Vãi l thật",2025-07-09 02:29:03,1.59.1.5,0,1,Lien Quan Mobile
Hoang Huynh,5,"thấy game ok,hiệu ứng và cách chơi lôi cuốn mong game làm ra nhiều ưu đãi hơn cho người chơi nhé<3",2025-07-09 02:28:59,1.58.1.2,0,0,Lien Quan Mobile
JustAFish Lucas,4,game hay vc đề nghị mấy con mua máy mới!,2025-07-09 02:28:55,1.59.1.5,0,0,Lien Quan Mobile
Phi Đỗ,5,quà nhiều r ok r,2025-07-09 02:28:53,1.58.1.2,0,0,Lien Quan Mobile
Thị Cánh Trần,5,Game như c nhm game hay,2025-07-09 02:28:51,1.58.1.2,0,0,Lien Quan Mobile
Quy Nguyễn,5,game này chs râtz hay,2025-07-09 02:28:44,1.58.1.2,0,0,Lien Quan Mobile
Phương Liên,5,hay,2025-07-09 02:28:38,1.58.1.2,0,0,Lien Quan Mobile
Bảo Phạm,2,Cứ cập nhật là thêm dung lượng đt yếu cứ thêm sao chơi được,2025-07-09 02:28:30,1.59.1.5,0,1,Lien Quan Mobile
Quốc Trần,1,Gam hay nhưng có thể vu nên chán,2025-07-09 02:28:27,1.59.1.5,0,1,Lien Quan Mobile
Đôi Lường,5,chơi hay,2025-07-09 02:28:23,1.58.1.2,0,0,Lien Quan Mobile
tho1315 anh,5,cx đc cx đc,2025-07-09 02:28:21,1.58.1.2,0,0,Lien Quan Mobile
Ha Mai,5,gặp hơi nhiều hack,2025-07-09 02:28:20,1.58.1.2,0,0,Lien Quan Mobile
23Nguyễn Trần Tấn Lộc,5,"Chán, mà chơi lâu thôi cho 5 sao mãi yêu=))",2025-07-09 02:28:05,1.58.1.2,0,0,Lien Quan Mobile
Quan Ngyuen,5,Geam hay 🌟,2025-07-09 02:28:02,1.58.1.2,0,0,Lien Quan Mobile
Lan Hoa,5,ok,2025-07-09 02:27:59,1.58.1.2,0,0,Lien Quan Mobile
Mai Mai,2,Sài iPhone 14 khi vào trận đơ máy rồi bị trừ uy tín.Muốn chơi cho đỡ chán thôi mà như này chả muốn chơi,2025-07-09 02:27:58,1.58.1.2,0,1,Lien Quan Mobile
Quang Hưng Đặng,3,game hạ uy tín vô lý,2025-07-09 02:27:48,1.58.1.2,0,0,Lien Quan Mobile
Quyết Văn,1,chs toàn phá,2025-07-09 02:27:47,1.58.1.2,0,1,Lien Quan Mobile
Trí Phan,5,game ổn lại rồi,2025-07-09 02:27:42,1.59.1.5,0,0,Lien Quan Mobile
HuynhAn,3,Game không ra gì ngta tố cáo tôi lăng mạ thì đc nhưng tôi tố cáo người ta thì không đc...haizzz chán game thật sự,2025-07-09 02:27:37,1.58.1.2,0,0,Lien Quan Mobile
Khánh linh Trần,1,"Đề nghị garena xem xét lại các hành vi afk, cướp vị trí, phá game,... và xử lí nghiêm khắc chứ chơi nhiều trận rõ nó afk, vi phạm mà tố cáo không được",2025-07-09 02:27:34,1.58.1.2,1,1,Lien Quan Mobile
Trang Thu,5,rất vui và hay,2025-07-09 02:27:34,1.58.1.2,0,0,Lien Quan Mobile
Thủy Vũ thị,4,game hay thật (nhưng đm game iPhone 6 hơi tí tải tài nguyên cl),2025-07-09 02:27:29,1.59.1.5,0,0,Lien Quan Mobile
St Vc,1,"chx chat lần nào mà cứ bị cấm chat 🙂, k AFK cũng bị trừ uy tín?",2025-07-09 02:27:00,1.58.1.2,0,1,Lien Quan Mobile
Loic Yuier,2,game tệ.,2025-07-09 02:26:58,1.58.1.2,0,1,Lien Quan Mobile
Le TuanAnh,1,sao tôi ms cập nhật xong liên tục bị văng?Không thể vào sảnh chính luôn🙏🙏,2025-07-09 02:26:52,1.59.1.5,0,1,Lien Quan Mobile
Hau Phan,5,game như coin card,2025-07-09 02:26:39,1.58.1.2,0,0,Lien Quan Mobile
Rin TikTok,5,game hay nhưng hơi lag,2025-07-09 02:26:39,1.58.1.2,0,0,Lien Quan Mobile
Anh Hà nhật ngọc,5,game hay lâu lâu gặp thành phần feed ác mà đôi khi mình chơi game mình cũng thế :))8 năm đồng hành cùng game,2025-07-09 02:26:33,1.58.1.2,0,0,Lien Quan Mobile
Ngoan Ma,5,game hayyyyyyyy,2025-07-09 02:26:23,1.58.1.2,0,0,Lien Quan Mobile
Đôn Lê,1,hẹp ra uống miếng nước mà xog trận bị ghi là afk thoát trận,2025-07-09 02:26:19,1.58.1.2,0,1,Lien Quan Mobile
Bảo Nguyễn,5,hay,2025-07-09 02:26:18,1.59.1.5,0,0,Lien Quan Mobile
FoxTran,1,game nahi fo fai,2025-07-09 02:26:16,1.58.1.2,0,1,Lien Quan Mobile
Thanh Tuyen Vo,5,game ok lâu lâu hơi lag mà ko sao,2025-07-09 02:26:14,1.58.1.2,1,0,Lien Quan Mobile
Ly Khanh,4,Bình thườnh,2025-07-09 02:26:12,1.58.1.2,0,0,Lien Quan Mobile
Tham Bip,1,game dở,2025-07-09 02:26:06,1.58.1.2,0,1,Lien Quan Mobile
Bảo Anh Hoàng Nguyễn,5,tôi là fan của garena từ fire free đến liên quân,2025-07-09 02:25:56,1.58.1.2,0,0,Lien Quan Mobile
Ngoc Pham,5,game theo mình thấy thì rất là hay,2025-07-09 02:25:52,1.58.1.2,0,0,Lien Quan Mobile
Gia Bảo Huỳnh,5,game hay nên tải,2025-07-09 02:25:48,1.58.1.2,0,0,Lien Quan Mobile
Nhut Nhut,5,game rất hay. Nhưng có rất nhiều trẻ trâu 🤬,2025-07-09 02:25:46,1.59.1.5,0,0,Lien Quan Mobile
Thu Hằng Nguyễn Thị,5,tốt lắm,2025-07-09 02:25:27,1.58.1.2,0,0,Lien Quan Mobile
Kochou Kanae,5,nhà sản xuất đáng yêu free skin dễ thương hết sức 10₫:D,2025-07-09 02:25:20,1.59.1.5,0,0,Lien Quan Mobile
Hoàng Huy,5,nice,2025-07-09 02:24:55,1.58.1.2,0,0,Lien Quan Mobile
My Hà,1,"ừa, xàm",2025-07-09 02:24:47,1.58.1.2,0,1,Lien Quan Mobile
phuong truongbich,5,game chơi hay.,2025-07-09 02:24:27,1.58.1.2,0,0,Lien Quan Mobile
Zin,4,"Game cx hay, nhưng nhiều trẻ trâu phá game éo chs đc j,trẻ trâu vô phá game riết xuống hạng😒",2025-07-09 02:24:25,1.58.1.2,0,0,Lien Quan Mobile
MinhNguyet Doan,3,chơi cũng được nhưng toàn gặp but ko mong garena vut,2025-07-09 02:24:23,1.58.1.2,0,0,Lien Quan Mobile
Minh Dangvan,1,Trả skin cho t,2025-07-09 02:24:23,1.58.1.2,0,1,Lien Quan Mobile
Đông Thụy Phan,5,"Chơi 5 trận là 3 trận hủy,tốn tg bỏ tính năng hủy trận đi",2025-07-09 02:24:17,1.58.1.2,0,0,Lien Quan Mobile
PokeMON Ta,5,thà uống still water còn hơn là không chs Lq😂✌️,2025-07-09 02:24:16,1.58.1.2,0,0,Lien Quan Mobile
An Thành,2,bị lổi,2025-07-09 02:24:13,1.58.1.2,0,1,Lien Quan Mobile
Lư Nguyễn Hoàng Huy,2,má rank đầu mùa gặp sv chs còn lag nữa chứ mog sữa lại bớt lag🤬,2025-07-09 02:24:06,1.59.1.5,0,1,Lien Quan Mobile
Huy Tran,4,mong gà xử lý tình trạng cày thuê,2025-07-09 02:24:06,1.59.1.5,0,0,Lien Quan Mobile
Minhthu Nguyen,1,"sét rank lại toàn j đâu k 10 trận có đồng đội afk hết 8 trận 1 trận gặp phá game trận còn lại thì 3ad , game toàn thành phần gì đâu không á gép toàn phá game tố cáo thì nói là xem xét bị j vậy 1/15 còn cần xem xét?? nghĩ bằng chân cx biết phá game rồi",2025-07-09 02:24:03,1.58.1.2,3,1,Lien Quan Mobile
Chí Trương Thiện,5,game hay,2025-07-09 02:23:58,1.58.1.2,0,0,Lien Quan Mobile
Bảo trân Thạch,4,game vừa hay lại còn tặng người mới vào rất nhiều đồ☺️,2025-07-09 02:23:56,1.58.1.2,0,0,Lien Quan Mobile
Samsung A21s,5,game rất hay nhưng hơi lag,2025-07-09 02:23:54,1.58.1.2,0,0,Lien Quan Mobile
Kỳ Huỳnh Hiếu,3,ghép mấy thằng đồng đội phá game-_-,2025-07-09 02:23:53,1.59.1.5,1,0,Lien Quan Mobile
Trang Bảo,5,game rất hay và vui,2025-07-09 02:23:51,1.58.1.2,0,0,Lien Quan Mobile
Điểu Minh Trí,5,đang chơi bị văng ra rồi bác vô lại cả tiếng đồng hồ rồi hết trận bác chơi với máy 🥲 nhưng mà đồ họa đẹp kh bị rắc,2025-07-09 02:23:39,1.58.1.2,0,0,Lien Quan Mobile
Huyen Thi,1,t vô test skin mà nó trừ t mất 20 uy tín t dùng đt ms văng game trừ thêm 20 uy tín còn cs 48 uy tín,2025-07-09 02:23:36,1.59.1.5,0,1,Lien Quan Mobile
Người dùng Google,5,hay,2025-07-09 02:23:29,1.58.1.2,0,0,Lien Quan Mobile
Hiền Võ,5,Garena dạo này hào phóng ghê free rất nhìu quân huy,2025-07-09 02:23:10,1.59.1.5,2,0,Lien Quan Mobile
Minh Hằng Lê,4,hay nhưng toàn trẩu chơi nên chơi toàn thua,2025-07-09 02:23:08,1.58.1.2,0,0,Lien Quan Mobile
Đào Nguyễn,5,game hay,2025-07-09 02:23:06,1.58.1.2,0,0,Lien Quan Mobile
Hùng Hoàng,5,Shop đá quý nên xoá đi cho bớt dung lượng,2025-07-09 02:23:05,1.58.1.2,5,0,Lien Quan Mobile
Mạnh Hùng Nguyễn,5,tạm,2025-07-09 02:22:58,1.59.1.5,0,0,Lien Quan Mobile
Hùng hoỏ,5,game quá hai,2025-07-09 02:22:48,1.58.1.2,0,0,Lien Quan Mobile
Huỳnh Quyên,4,"game chơi rất hay , nên trải nghiệm , nhưng chỉ dành cho người chơi có mạng mạnh",2025-07-09 02:22:43,1.58.1.2,0,0,Lien Quan Mobile
Thaolinh Nguyen,5,Rác,2025-07-09 02:22:40,1.58.1.2,0,0,Lien Quan Mobile
Dương Nguyên,1,"toàn phá game thôi, chán lắm á",2025-07-09 02:22:31,1.58.1.2,0,1,Lien Quan Mobile
En Nn,1,ngu ms chs,2025-07-09 02:22:24,1.58.1.2,0,1,Lien Quan Mobile
huu dat Tran,1,game cập nhật như cc. liên kết fb hoài k cho vô. rác,2025-07-09 02:22:19,1.59.1.5,2,1,Lien Quan Mobile
Van Nguyen,5,"móa hay quá tr lun , nhưng hay bj trừ uy tín nh qUá",2025-07-09 02:22:00,1.58.1.2,0,0,Lien Quan Mobile
Người dùng Google,5,Sao tôi xóa đi tải lại lain k tải đc vậy,2025-07-09 02:22:00,1.58.1.2,1,0,Lien Quan Mobile
Lâm Phan,1,cập nhật là lại phải tải lại tài nguyên. cực kì khó chịu game luôn ?,2025-07-09 02:21:44,1.59.1.5,0,1,Lien Quan Mobile
hoang taminh,1,Game rác xếp rank méo công bằng chip snapdragon 8s gen3 còn lag đến ạ game nhiều lúc treo máy KHUYÊN MN NÊN CHƠI LIÊN MINH Tốc Chiến,2025-07-09 02:21:41,1.58.1.2,3,1,Lien Quan Mobile
Nghia Hoang,5,hay,2025-07-09 02:21:23,1.58.1.2,0,0,Lien Quan Mobile
Tien Le,5,game hay chiến thuật hay kĩ năng cao và đồ họa đẹp 10 điểm,2025-07-09 02:21:22,1.59.1.5,0,0,Lien Quan Mobile
Tân Nguyễn,4,mong nhà phá hành ghép trận bình thường một chút chứ tôi cao thủ III mà đi đơn gặp 4 thằng tinh anh là sao???,2025-07-09 02:21:14,1.59.1.5,1,0,Lien Quan Mobile
Dỗ Thị Huệ Lê,5,tỉ,2025-07-09 02:21:09,1.58.1.2,0,0,Lien Quan Mobile
Ngoc thuy Nguyen,3,Game ok maf ko hiểu s bị khoá acc ??,2025-07-09 02:21:00,1.58.1.2,0,0,Lien Quan Mobile
Hoàng Minh Nguyễn,5,9/7 là sinh nhật của tôi và sự kiện cũng 9/7 nên đánh giá 5☆,2025-07-09 02:20:57,1.58.1.2,0,0,Lien Quan Mobile
Trần Thanh Trúc,4,"Game như con cak,vào acc k đc,mạng ổn mà bảo chập chờn,hệ thống cấm chat như cái lol",2025-07-09 02:20:49,1.58.1.2,0,0,Lien Quan Mobile
Thanh huyen Quach,4,Lag như gì,2025-07-09 02:20:49,1.58.1.2,0,0,Lien Quan Mobile
Thị Lan Đinh,4,tăng sức mạnh kill gort,2025-07-09 02:20:36,1.58.1.2,0,0,Lien Quan Mobile
Nam Anh,2,đang chơi cứ bị ra ngoài un tín giảm miết,2025-07-09 02:20:35,1.58.1.2,0,1,Lien Quan Mobile
Levo Hthuong,5,chơi hay lắm nma bị nhiều thành phần phá game nên người chơi không thích mong grn mạnh tay hơn,2025-07-09 02:20:34,1.58.1.2,0,0,Lien Quan Mobile
Nguyễn Gia Nghi,3,"ko vui chơi mà toàn đưa cho cái team ko bít đánh, ko vui đánh giá xấu 👎",2025-07-09 02:20:16,1.59.1.5,0,0,Lien Quan Mobile
Ngoc Nguyen,5,"nó hay mà máy mọi người bị j ý nhân vật đẹp khủng kinh lun sắc nét còn có giọng nói của mỗi nhân vật đc tặng skin,quân huy miễn phí nữa,máy của mọi ng yếu về mạng thôi",2025-07-09 02:19:58,1.59.1.5,3,0,Lien Quan Mobile
